"clade_name","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_2","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_3","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","Sample_37","Sample_38","Sample_39","Sample_4","Sample_40","Sample_41","Sample_42","Sample_43","Sample_44","Sample_45","Sample_5","Sample_7","Sample_8","Sample_9"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_urininfantis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03386,0,0,0,0,0,0.01306,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter|s__Paratractidigestivibacter_faecalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38624,0.23383,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter_provencensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67014,0,0,0.12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",3.30935,0,2.05554,0,0.00181,0.00896,1.4369,3.07069,1.71828,0.24736,5.78708,0.55866,0.5769,0.34542,0.468,1.01228,0.96866,0.71721,0.0364,0.98617,0.8905,3.24925,0,5.11654,4.48896,9.42522,0,0.04085,1.44557,4.2268,0.27488,0,0.5265,0.2576,0.06081,0.58425,0.55047,0.18914,0.40901,3.41959,0,2.41094
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53746,0.6371,0,0.66632,0,0,1.64981,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis",0,0,0,0,0,0,0,0.00059,3.70343,0,0,3.58512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0.01013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_AF08_23",0,0,0,0,0,0,0,0,0.07021,0,0,0.01328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei",0,0,0,0,0,0,0,0,0.01818,0,0,0.02599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01301,0.04536,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_burkinafasonensis",0,0,0,0,0,0,0,0,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479",0,0,0,0.02154,0,0.01858,0,0,0,0,0,0,0.00174,0,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03991,0.04424,0.03493,0,0.03803,0,0,0.1578,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia",0,0,0,0.35904,0,0.87104,0,0,0.02942,0,0,0.02476,0.23094,0,0.38751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04516,0,0,0.50417,0,0,0.35993,0,0.64739,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_faecalis",0.34093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69237,0,0,0,0,0,0,1.89256,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_SGB14826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens",0.02082,2.43656,0,0.08171,0.96369,0.20082,0.42915,0.05933,0.02759,0.00213,0.14619,0.00041,0.03961,0.4059,0,0.92734,0.3157,0.38556,0,0.62071,0,0.11124,0,0,0,0,0,0,0.00475,0.43329,0.26747,0.977,0.00964,0,0,0.17073,0,0,0,0.01088,0.09969,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium_curtum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078,0,0,0,0,0,0.00924,0,0,0,0,0,0,0,0,0,0,0.00046,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta",0.3345,0.16575,0.40266,0.00709,0.19615,0.01819,0.13037,0.09369,0.0053,0.22648,0.10207,0.0011,0.12561,0.07454,0.01537,0.0326,0.43483,0.02462,0.51623,0.46509,0.52305,0.25913,0.10071,0.448,0.10818,0.54955,1.14048,0.21691,0.07165,0.13148,0.08578,0.49339,0.0036,2.45185,1.20772,0.00062,0.43906,0.26331,0,1.52973,0.01438,3.2179
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sinensis",0,0,0,0,0,0,0.01303,0.00028,0,0,0.17088,0,0,0,0,0,0,0,0,0,0,0.14521,0,0,0,0,0,0,0,0.00432,0.00317,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_YY7918",0,0,0,0,0,0,0,0,0,0,0.0263,0,0,0,0,0,0,0,0,0,0,0.01082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Ellagibacter|s__Ellagibacter_isourolithinifaciens",0,0,0,0,0,0,0,0,0.00873,0,0,0.00885,0,0,0.08243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17269,0.29255,0.21283,0,0,0,0,0.05363,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB45432|s__GGB45432_SGB63101",0.01502,0.09414,0,0.00792,0.04358,0.00635,0,0,0,0,0,0,0,0.03512,0.03596,0.04875,0.13727,0.00335,0,0.09443,0,0,0,0,0,0,0,0,0.05423,0.14089,0.02832,0,0,0,0,0,0,0,0,0.0428,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14341",0,0,0,0.25645,0,0.46078,0,0,0,0,0,0,0.05761,0.4594,0.00099,0,0.08671,0,0,0.07674,0,0,0,0,0.13442,0.28788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01346,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14342",1.25277,0,0,0,0,4e-04,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96896,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9424|s__GGB9424_SGB14794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02425,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9425|s__GGB9425_SGB14795",0,0,0,0,0,0,0,0,0,0,0.63874,0,0,0,0,0,0,0,0,0,0,0.4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9434|s__GGB9434_SGB14812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25633,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae",0.02592,0,0.04775,0.00696,0,0.03212,0.01306,0.00164,0,0.02762,0,0,0.07656,0.07051,0.00413,0,0.01838,0,0,0.02658,0,0,0,0.02403,0.07568,0.14696,0,0,0.03003,0.00257,0,0,0,0.13808,0.06586,0,0,0,0.08555,0.02857,0.00704,0.36776
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_sp_Marseille_P4307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15578,0,0.05613,0,0,0,0,0,0,0,0,0,0,0.10035,0,0,0,0,0,0,0,0.00885,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Paraeggerthella|s__Paraeggerthella_hongkongensis",0,0,0,0,0,0,0,0,0,0,0,0,0.00673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_massiliensis",0.01599,0,0,0.01294,0,0.0209,0,0,0,0,0,0,0,0,0.00734,0,0.02669,0,0,0.05268,0,0,0,0,0.00101,0.00893,0,0,0,0,0,0.0328,0,0,0,0,0,0,0,0.05068,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_timonensis",0,0,0,0.01215,0,0.01026,0,0,0.003,0.07633,0.0036,0,0,0.2272,0.02813,0,0.09135,0,0,0.11665,0,0.17474,0,0,0.02338,0.11755,0,0,0.00617,0.08829,0.03093,0,0.01888,0,0,0.01159,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179,0.21438,0.01964,0.00453,0,0,0.02284,0,0,0,0,0,0.00064,0,0.00075,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens",0,1.3768,0,0.34081,0.31428,0.33557,0,0,0,0.03695,0,0,0,0.93231,0.12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22815,0.37206,0.10635,0,0,0,0,0,0,0,0.06766,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_SGB14780",0,0,0,0,0,0,0,0,0.14251,0,0,0.19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_DFI_7_65",0.01012,0.00102,0,0.00839,0.00638,0.00464,0.03573,0.03314,0.02122,0.00788,0.00924,0,0,0.00774,0.00865,0,0,0,0.02315,0,0.0666,0.0074,0,0.01142,0,0,0,0,0.03187,0,0.00543,0.00104,0,0.00219,0.03111,0,0.01361,0.01642,0,0.03221,0,0
"k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_OL_1",0,0,0,0.00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis",0.00211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01447,0.00026,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae",0,0.03973,0,0.03683,0.2124,0.00784,2.1631,0.04005,0.01182,0.25351,0,0.00155,0,1.10293,0.00102,0.01148,0.51905,0,0.10908,0.04229,0.05183,0.00183,0.00116,0,0.07212,0.25655,0.1233,0,0,0.01681,0.07095,0,0.00604,0.22147,0.18666,0,0,0,0.03604,0.00513,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus",0.00859,0.0039,0,0.00931,0.00666,0.00271,0.00894,0.0089,0,0.2939,0.00179,0,0.87851,0.0357,0.01466,0,0.11856,0,0,0.04967,0,0,0,0.06211,0.01933,0.0096,0,0,0.83731,0.00075,0,0,0,0,0,0,0,0,0.00533,0.00798,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus",0,0.00517,0,0,0.01986,0,0,0,0,0.01319,0,0,0,0.01477,0.03112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665,0.00859,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cutis",0,0,0,0.00052,0,0,0,0,0,0,0.01145,0,0,0,0.02712,0,0,0,0,0,0,0,0,0,0.00145,0.00448,0,0,0,0.00167,0.01147,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii",0,0,0,0,0,0,0,0,0,0.45469,0,0,2.65643,0.04617,0,0,0,0,0,0,0,0.00151,0,0,0,0,0,0,0,0,0,0.00701,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis",0,0.01558,0,0,0.04324,0,0,0,0,0.00783,0,0,0,0.03566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii",0,0.00152,0,0,0.00297,0,0,0,0.00018,0.00091,0,0,0,0.01558,0.00047,0.02956,0,0.00978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136,0,0.12524,0.20268,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",0,0.02229,0,0.13586,0.06485,0.0149,0,0,0.00165,9.25138,0,0,3.30144,0.00289,0.04963,0.00479,0.53344,0,0,0.11997,0,0,0.01014,4.35372,0,0,0,32.22169,0.26544,0.02639,0.02162,0,0.04111,0,0,0,0.04464,0.0988,0.32963,0,0.00229,0.028
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis",0.04902,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04971,0,0,0,0,0,0,0,0,0.09649,0,0.02358,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii",0.00037,0,0,0,0,0,0.01585,0.0107,0.0032,2.6416,0,0,0.49715,0.00174,0,0.00036,0.01289,0,0,0.00372,0.0033,0,0,0,0.00704,0.00132,0,0,0,0,0.00182,0,0,0,0,0,0,0,0,0.01597,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus",0.36313,0.04193,0,0.03016,0.14888,0.01218,0.28674,0.07635,0.00306,0.72684,0.0074,0.00984,1.59678,0.01724,0.02711,0.04636,0.08585,0.00928,0.11298,0.02752,0.03292,0.00185,0,0.792,0.14696,0.00842,0.00576,0.08,0.04928,0.00141,0.25988,0,0.02093,0.46249,0.27596,0.00181,0.01308,0.87674,0.03557,0.01117,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_propionicigenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0,0.02504,0,0,0,0,0,0,0,0,0,0,0,0.00598,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae",0,0,0,0.00166,0,0,0,0,0,0.23145,0,0,0,0.13756,0,0,0.16595,0,0,0.05084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01194,0.1201,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_Marseille_P3684",0,0,0,0,0,0,0,0,0,0,0.0314,0,0,0,0,0,0,0,0,0,0,0.01173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OF04_15BH",0,0,0,0.04845,0,0.00285,0.16204,0.9078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris",0,0.0286,0,0.0168,0.04155,0.01349,0.99339,0.31963,0.01671,0.14582,0.0128,0.00976,0,0.03927,0.03916,0.00204,0.14947,0,0.30298,0.1782,0.11271,0.0151,0,0,0.5673,0.09682,0,0,0,0,0,0,0.00706,0,0,0,0.0417,0.2241,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",0.02318,0.00023,0,0.00877,0.02705,0.00945,0.07767,0.02155,0,0.24705,0.02112,0,2.64759,0.0671,0.00401,0.0874,0.00853,0.00786,0.08568,0,0.04439,0.01838,0.00431,2.30939,0.09295,0.01536,0.26776,2.10332,0.07407,0.00197,0.06301,0.00045,0.00591,0.08592,0.05761,0,0.0067,0.09564,0.09926,0.00122,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis",0.3486,0.01373,0,0.01653,0.07975,0.04945,0.69459,0.24065,0.00016,1.88985,0.06037,0,2.70134,0.50776,0.05645,0.04944,0.83009,0,0.19711,0.06101,0.01964,0.13416,0.0057,3.85609,1.31319,0.25406,2.3778,0,0.64138,0.04324,0.18206,0.09188,0,1.35749,0.5793,0.00291,0.02847,0.19868,0.09625,1.12824,0.00012,0.01042
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",0.08431,0,0,0.00634,0.00403,0.00216,0.12163,0.01191,0,0.12745,0,0,0.14905,0.05444,0,0.0178,0.26418,0.00657,0.01378,0.05378,0,0,0.00013,4.84898,0.16042,0.00724,0.27982,0,0.05179,0.00146,0.01367,0,0.00828,0.07587,0.00227,0.00055,0.00605,0.14715,0.07851,0.09272,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1379|s__GGB1379_SGB1880",0,0,0,0,0,0,0,0,0.00213,0,0,0.00172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1379|s__GGB1379_SGB48439",0,0,0,0,0,0,0,0,0.00822,0,0,0.01213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1380|s__GGB1380_SGB1883",0,0.03533,0,0,0.04217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03239,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__GGB1385|s__GGB1385_SGB1890",0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprocola",0,0.06155,0,0,0.08089,0,0,0,0.02452,0.01845,0,0.0181,0,0.10644,0.0096,0.14878,0.13959,0.0456,0.26387,0.00393,0.04307,0,0,0,0,0,0,0,0,0.00843,0.37208,0.00867,0,0.62031,0.54498,0.00126,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprophilus",0,0,0,0,0,0,0.78815,0.27735,0,0,0.01583,0,0,0,0.08735,0,0,0,0,0,0,0.05372,0,0,0.47972,0.03532,0,0,0,0,0,0.00356,0,0,0,0.00384,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei",0,0,0,0,0,0,0,0,0,0,0,0,3.60965,0,0,0.00379,0,0,0,0,0,0,0.00265,0,0,0,0.05945,0,0.32949,0.00101,0.03014,0.00374,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_massiliensis",0.0039,0,0,0,0,0,0,0,0.05501,0,0,0.06638,2.77904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03677,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_plebeius",0.027,0.3988,0,0.00961,0.23749,0.00319,2.11532,4.01921,0.1018,0,0.02946,0.13619,0.80663,0,0.03959,0.05764,0.02768,0.06036,0.0806,0.00115,0.002,0.04147,0.01016,0,0.08492,0.01603,0.28066,0,0.13054,0.00668,0.04467,0.0089,0,0.42473,0.1991,0.04816,0,0,0,1.74015,0,0.18937
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus",0,0.14905,0,0.1373,0.98394,0.07238,0.99073,1.02183,0.37508,0.07631,0.04754,0.16634,0,2.32577,0.21128,0.17485,0.38066,0.03732,0.29066,0.24141,0.28739,0.03769,0.2754,14.94207,1.20283,0.3933,0.41342,0.04933,0.52327,0.01637,0.16563,0.00879,0,1.73835,2.0604,0.00349,1.26283,0.45616,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis",0,0.00294,0,0,0.03753,0,0,0,0,0.0814,0.00047,0,0.18902,0.01916,0,0.10031,0.06753,0.00452,0,0.07707,0,0,0,0,0.04854,0.01437,0,0,0.07483,0,0,0,0,0.30327,0.05344,0,0,0,0,0,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus",0,0.00207,0,0,0.01413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188,0,0.00905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08791,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus",0.00725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266,0,0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
