"clade_name","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_2","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_3","Sample_31","Sample_32","Sample_33","Sample_34","Sample_35","Sample_36","Sample_37","Sample_38","Sample_39","Sample_4","Sample_40","Sample_41","Sample_42","Sample_43","Sample_44","Sample_45","Sample_5","Sample_7","Sample_8","Sample_9"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Massilistercora|s__Massilistercora_timonensis|t__SGB4628",0,0,0,0.00204,0,0,0,0,0,0.02728,0.0822,0,0,1.16898,0,0,0,0,0,0,0,0.00672,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0.00445,0,0,0.01241,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Feifaniaceae|g__Feifania|s__Feifania_hominis|t__SGB72833",0.00271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-05,0.00139,0.00065,0,0,0,0,0,0,0,0,0.00038,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii|t__SGB4532",0.14692,4.24515,2.37023,1.2406,2.78658,1.59455,0.2505,0.37201,0.36156,0,2.26607,0.15043,0.20684,0,0.80283,1.6873,1.00439,0.88054,3.07536,0.08633,0.88736,0.00954,1.21361,0.45619,1.95483,4.81248,7.83656,0,1.42796,1.3807,2.50703,0,2.67101,3.73076,2.87731,0.00084,2.09819,2.6818,4.20669,0.14721,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii|t__SGB4537",0.29546,0,0,0.38567,0,1.39904,0.12929,0.77859,0.47482,0.00284,0.46727,0.24968,0.07092,2.51549,1.14624,0.07802,0.11526,0.03294,0.86904,0.00719,5.02645,2.94519,0.00125,1.37217,0.20674,0.42974,0,0,0.09375,0.57476,0.3921,4.55732,0.07487,0.17958,0.68277,1.74533,0.03682,0.07907,0,0.85069,1.51629,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68|t__SGB4772",0.01156,0,0,0.00036,0,0,0.00676,0.00156,0,0,0,0,0,0,0,0,0.0104,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0,0,0,0.00878,0.00963,0.00319,0,0,0,0.01807,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_butyraticus|t__SGB59711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04189,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__SGB4529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075,0,0,0.00079,0,0.00539,0.0016,0,0.03405,0,0.05899,0,0,0.00044,0,0.03383,0,0,0,0,0,0.00048,0.21749,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__SGB4540",8.48271,5.65856,7.17457,1.23686,4.98001,2.31612,3.34821,2.27342,1.06395,0.00135,18.0599,0.20124,0.00364,0.29914,0.12622,1.63027,1.17018,2.15799,15.35408,1.72804,12.30039,33.74939,0.00565,1.11679,2.59513,1.13151,0,0.00205,1.00101,0.2684,1.6891,22.83586,1.01887,8.53229,5.156,0,9.21018,12.61685,0.00321,14.95651,0.28427,6.27642
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__SGB4547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08067,7.38366,0,0,0.15878,0,0,0,0,0.33357,0.07756,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola|t__SGB5190",0.08373,0,0,0.01159,0.01259,0.00916,0.73014,0.49354,0.0106,0.02028,0,0,0.20056,0.04065,0.10559,0.09611,2.24323,0.0524,0.22548,0.12456,0.41679,0.00048,0,0,0.0734,0.00569,0.01812,0,0.10195,0,0.00841,0,0.11783,0.03169,0.15617,0.0419,0,0,0,0.03215,0.01315,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola|t__SGB71883",0,0,0,0,0,0,0.00406,0.00611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans|t__SGB5193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05333,0,0,0.00025,0,0,0,0.04903,0,0,0.00056
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_sp_MSJ_24|t__SGB5180",0.00538,0,0,0.00056,0,0.00775,0.02692,0.00082,0,0,0.00015,0,0,0,0.01189,0.00447,0,0.00956,0.00073,0,0.00347,0,0,0,0,0,0,0,0.00259,0,0,0,5e-05,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bariatricus|s__Bariatricus_massiliensis|t__SGB4006",0,0,0,0,0,0,0,0,0.00027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris|t__SGB4862",0,0.00094,0.00206,0,0.00113,0,0.00016,0.00081,0.66121,0,0,0.27199,0,0.00428,0,0,0,0,0.01001,0,0.07517,0,0.06132,0.06035,0.00227,0.00478,0.04309,0,0,0.33543,0.02713,0.11732,0,0.01023,0.05345,0.0861,0.00426,0.01526,0.08669,0,0,0.53578
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola|t__SGB4867",0,0,1.65363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02487,1.24503,0.60453,0,0,0.02449,0,0,0,0,0.9653,8.34307,0.20279,0,0,0,0,0,1.01553
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis|t__SGB4820",0.09166,1.63872,1.49446,1.10256,0.74729,0.63959,0.07618,0.18731,0.1337,0.11925,0.14877,0.03157,0.37306,1.35456,0.67291,0.45199,0.30048,0.51568,1.10756,0.17756,1.92447,0.12947,0.33814,0.06484,0.54448,0.90476,0.70055,0,0.17184,0.58483,0.37157,0.83357,0.29922,0.10383,0.99196,0.13686,0.22014,0.36435,0.67998,0.31527,0.25303,0.81914
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4804",0.00773,0,0,0.01423,0,0.01174,0,0,0,0,0,0,0,0,0.00999,0.02327,0,0.01218,0,0,0,0,0,0,0,0,0,0,0.04532,0,0,0,0,0,0,0,0,0,0,0.02663,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887,0,0,0,0.02567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4813",0.14998,0.938,0.00034,1.04197,0.2258,0.82753,0.02136,0.28614,0.1246,0.27651,0.44638,0.01309,0.2532,0.10269,0.26849,0.3093,0.07296,0.19607,0.57844,0.12808,0.81336,0.41509,1.20939,0,0.04304,0.22463,0.14114,0,0.26762,0.12384,0.24739,0.19434,0.14967,0,0,0.02449,0,0,0,0.29062,0.13394,0.00083
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4816",0.00537,0,0,0.08338,0,0.31103,0.00443,0.10634,0,0,0.05196,0,0,0.03658,0.03752,0.02488,0.00834,0.01659,0,0,0,0.52535,0.02414,0,0.04045,0.05062,0.09278,0,0.04331,0,0,0.10696,0.01424,0.00558,0.15055,0.00329,0,0,0.08334,0.01476,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii|t__SGB4794",0,0,0,0,0,0,0,0.00062,2.82759,0,0,2.69608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii|t__SGB4798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17517,0,0,0,0,0,0,0,0.24996,0,0,0,0,0.10598,0.00376,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__SGB4677",0,0,0.07451,0,0,0,0,0,0.10652,0,0,0.00171,0.63096,0,0.14844,0,1.377,0,0,0.3399,0,0,0.01598,0,0.11227,0.68234,0.19909,0,0,1.4293,0.02524,0,0,0,0,0,0.00577,0.01063,0,0,0,0.6553
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti|t__SGB4824",0,0,0,0.02879,0,0.6449,0.28194,0.13733,1.01547,0,0,0.83951,0,0,0.83231,0,0,0,2.31106,0,2.65458,0,0,0,2.19657,8.88514,0,0,0,0,0,0,0.09011,0,0,0.05182,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti|t__SGB4832",0.03224,0,0,0.01504,0,0.00802,0,0,0,0,0.00541,0,0,0.06604,0.04063,0.26571,0.00051,0.65056,0,0.01344,0,0.00262,0,0,0.07141,0.03742,0,0,0,0,0,0,0.16584,0,0,0,0,0,0.00291,0.09977,0.07126,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis|t__SGB4826",1.49208,7.42679,2.07184,0.32727,7.19941,0.70797,0.09903,0.68276,0.66724,0,0.76948,0.48258,0.08467,1.12124,1.44481,1.48878,1.19562,2.50956,0,0.54323,0,0.81665,0.40917,0,0.20075,0.35889,0.02053,0,0.48386,1.61126,2.87138,0,1.16962,0.30478,0.34796,0.24119,3.99344,1.82838,0,0.21333,0.87776,3.46833
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4810",0.14785,0.72331,2.33371,0.48755,1.01882,0.88692,0.21969,0.95423,0,0.00432,0,0,0,0.04102,0,0.10443,0.15249,0.25467,0.93107,0.07538,0.15156,0,0.4502,0,0.46662,0.46208,0.08967,0,0.6072,0,0,2.16654,0,0,0,0.15053,0.18098,0.12958,0,0.05014,0.03763,7.27887
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4811",0.57631,0.52703,0.29758,0.66699,0.27224,0.54228,0.06055,0.40215,0.06776,0.13456,3.95813,0.01423,0.57652,1.63384,0.48668,1.27018,2.30101,1.31443,0.70379,2.90186,0.50322,0.20849,0,0,0.75833,1.652,0,0,0.53781,0.13125,1.1612,0,0.69988,0.25435,0.25272,0.32294,0.57546,0.94061,1.98903,0.83022,0.1217,2.78139
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__SGB4785",0,0,0,0,0,0,0,0,0,0.00402,0,0,0,0.00053,0,0,0.00068,0,0,0.00083,0,0,0.03461,0.02011,0,0.00206,0.03498,0,0,0.01167,0,0.00076,0,0.12836,0.03435,0,0,0.01105,0.01453,0,0,0.23265
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__SGB4786",0,0,0,0,0,0,0,0,0,0,0,0,0.03591,0,0,0,0,0,0.00588,0,0.00986,0,0,0.00065,0,0,0.02868,0,0,0,0,0.02696,0,0.00678,0,0,0.00845,0.01331,0.03029,0,0,0.06077
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_schinkii|t__SGB4825",0,0,0,0.06266,0,0.02141,0,0,0,0,0,0,0,0,0,0.27513,0,0.72905,0,0,0,0,0,0,0,0,0,0,0.23184,0,0,0.87996,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815|t__SGB4815",0.03142,0.10912,0.57756,0.20726,0.03737,0.1703,0.0015,0.02538,0.01437,0,0.11848,0.01578,0,0,0.10172,0.02819,0.00428,0.02216,0.02358,0.023,0.04281,0.9763,0.01263,0,0.16364,0.32928,0.00072,0,0.03109,0,0.05168,0,0.01864,0,0.00255,0.27292,0.0308,0.01231,0,0.03867,0.04081,1.41825
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_An46|t__SGB4800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MCC283|t__SGB4828",0,0,0,0.06345,0,0.13252,0,0,0,0,0.06123,0,0.08318,0,0,0.00067,0.11686,0.00057,0,0.18986,0,0.76201,6.23117,0,0,0,1.93059,0,0,0.00122,0.01773,0,1.07753,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH|t__SGB4779",0.0187,0,0,0.12986,0,0.17926,0,0,0,0,0,0,0,0,0.22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216,0,0,0,0.00618,0,0,0,0,0,0,0.04138,0.04677,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_stercoris|t__SGB4788",0.00017,0,0,0.59511,0,1.18137,0.40252,0.49171,0.10838,0.00389,0,0,0,0.00027,0.72689,0,0,0,0,0,0,0,0,0.48069,0.67874,0.51718,0,0,0.00889,0,0,0,0,0,0,0,0,0,0,0.05839,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae|t__SGB4831",0.12234,0,0,0.40784,0,0.35447,0.03913,0.32936,0.04087,0,0.07429,0.03968,0.09571,0,0.28614,0.04341,0.24394,0.01326,0,0.09371,0,0.35587,0.00901,0,0.04047,0.1907,0,0,0.50899,0.03275,0.32347,0,0.19902,0,0,0.19929,0,0,0.50491,0,0.21941,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae|t__SGB4837",0.18912,6.78408,6.66698,2.44679,6.64169,2.90643,1.8811,2.23233,3.60782,0.08595,0.1571,2.84546,0.20528,0.88563,4.57874,3.784,2.17249,2.4203,10.51042,0.2894,18.68972,2.38042,10.0514,2.83688,4.75375,17.30133,11.96062,0,0.80236,2.34752,7.70034,6.43096,5.54166,10.04549,11.93117,7.89605,2.11073,1.1252,2.9729,0.83199,1.16368,20.62482
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola|s__Brotolimicola_acetigignens|t__SGB4914",0.01941,0.00188,0.0047,0.19772,0.00234,0.01475,0.03871,0.00674,0,0,0.10467,0,0,0.07175,0.06054,0.16839,0.0388,0.12967,0.04723,0.0014,0,0.03578,0,0.11451,0.39918,0.18055,0.01048,0,0.00483,0,0.00736,0.14445,0.02801,0.04263,1.29619,0.01302,0.00156,0.0229,0.45852,0.02073,0,0.02923
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens|t__SGB59869",0,0,0,0.00234,0,0.0011,0,0,0,0,0.0111,0,0,0.00898,0,0.00484,0.00417,0.00398,0,0.00178,0,0.00155,0,0,0,0,0,0,0,0.00177,0,0,0,0,0,0,0.00862,0.00346,0,0.00333,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__SGB4669",0.07508,0,0,0.13152,0,0.38942,0.04352,0.14746,0,0,0,0,0,0,0.16037,0.18869,0,0.2094,0,0,0,0,0,0,0.18947,0.29328,0,0,0,0,0,0,0.02021,0,0,0.00903,0,0,0,0.02789,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__SGB4670",0.11781,0.55969,0,0.12579,0.49077,0.09,0.11969,0.27763,0.12599,0.02073,0.55994,0,0.47477,0.19764,0.63023,0.19199,0.62898,0.18265,0.50415,0.45348,0.61536,0.78978,0,0,0,0,0,0,0.32459,0.41481,0.3817,0.47228,0.40124,0,0,0.00079,0,0,0,0.15482,0.46994,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes|t__SGB4577",0.0613,1.41995,3.35275,0.25016,0.47146,0.86909,0.29044,0.72598,2.49991,0,0,0.4728,0.09867,0,0.63493,0.90584,0,0.6271,0,0,0,0,0,0,1.86777,0.19525,0,0,0.07761,0.25076,0.1077,0,1.49677,0.17954,0.65943,1.52308,0.70203,0.4872,0,0.12228,0.33102,0.50724
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__SGB5117",0,0,0,0.17187,0,0.28215,0,0,0,0.0364,0.40428,0,0,0.75222,0.00364,0,0.01684,0,0,0,0,0.10301,0,0,0,0,0,0,0.27025,0,0,0,0,0,0,0.00036,0,0,0.17488,0,0.02514,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__SGB5121",0.17886,0,0,0.10376,0,0.13219,0,0,0,0,0,0,0,0,0.00865,4.46834,0.00133,2.55862,0,0,0,0,0.04902,0,0,0,2.51037,0,0.15795,0,0,0,0.36665,0,0,0,0,0,0.43943,0.03167,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_SGB106014|t__SGB106014",0,0,0,0,0,0,0,0,0.64521,0,0,0.03715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_caecimuris|t__SGB29380",0,0,0,0,0.00077,0,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0.00033,0,0,0,0,7e-05,0,0,0,0.00208,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_sp_NSJ_177|t__SGB71449",0,0,0,0.00122,0,0,0,0,0,0.00111,0,0,0.00189,0.02004,0.00276,0,0.00396,0,0,0.00721,0,0,0,0,0.00122,0,0,0,0.00108,0,0,0,0,0,0,0,0.00515,0.05708,0,0.00048,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_agilis|t__SGB7256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171,0,0.00059,0.00179,5e-05,0,0,0,0.00023,0,0,0,0.00382,0.00204,0,0,0,0,0,0.00143,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Diplocloster|s__Diplocloster_modestus|t__SGB82499",0,0,0,0,0,0,0,0,0,0.00128,0,0,0,0.00587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__SGB4575",0.36719,0.65211,0,0.62997,0.58275,0.65112,0.32117,1.39767,0.93765,0.00129,0.64252,0.32297,0,0.22928,1.79828,0.35757,0.10981,0.65195,0.81338,0.05256,1.25786,1.12465,0.78597,0.50951,1.50655,1.69251,1.26423,0,0.19502,0.39715,0.72105,0,2.25429,0.46651,1.34106,1.91473,0.40448,0.24127,0.00504,0.25495,0.58385,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__SGB4581",0,3.21799,0,1.37951,2.78954,1.08079,0,0.0055,7.94273,0.03449,0,2.46671,0,0.59982,3.65078,1.99283,0.02015,1.69658,4.51481,0.06765,3.21439,0,6e-04,0,0,0,0,0,0.00886,0.26276,2.30858,1.45891,4.0445,0,0,0,0,0,0,0,0.85068,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__SGB4582",0.27083,0.56024,0,0.37137,0.42962,0.96714,1.11185,2.91092,1.84813,0,0.42278,0.29235,0,0,2.01223,0,0,0,0.50905,0,1.58969,2.41448,1.11548,1.54636,1.24459,1.47466,1.36999,0,0.35308,2.33086,1.08694,0.76242,0.34886,0,0,0.01786,1.21231,0.66682,0,0.49036,0.18027,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_phocaeensis|t__SGB4572",0,0,0,0,0,0,0,0,0.18926,0,0,0.02877,0,0,0,0,0.0022,0,0,0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17892,0.05475,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT|t__SGB4552",0.0527,0.4572,1.16908,0.26395,0.26678,0.34475,0.06876,0.10106,0.51675,0,0.05858,0.10295,0.01719,0,0.17553,0.23032,0.03877,0.32518,0.31848,0.20132,0.50505,0.39764,0,0,0.28617,0.69799,0,0,0.30012,0.46396,0.13274,0,0.31839,0,0,0.16036,0,0,0,0.07864,0,3.19381
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis|t__SGB4987",0,0,0,0,0,0,0.01832,0,0,0,0,0,0.03891,0,0,0,0,0,0,0,0.00792,0,0,0.01882,0,0.02237,0,0,0,0,0,0.00317,0,0,0,0,7e-04,0.06773,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_sp_OF01_20|t__SGB4989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi|t__SGB4988",0.00192,0.01369,0,0,0.02368,0,0,0,0,0.63376,0,0,0.30649,0.25866,0,0,0.05288,0,0.00351,0.02542,0.00171,0,0,0,7e-05,0.05696,0,0,0.04035,0.0395,0,0.02975,0,0.01149,0.00278,0.00865,0,0,0,0.0065,0.00091,0.03378
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis|t__SGB4762",0,0,0,0,0,0,0.00176,0,0,0.06515,0,0,0,0.00398,0,0,0.00184,0,0.00153,0.0078,0.0094,0,0.00459,0.00218,0,0,0,0.00093,0.0075,0,0,0,0,0.00256,0.00255,0,0.0022,0.00803,0.00289,0.00237,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_asparagiformis|t__SGB4724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017,0,0.00892,0,0,0,0.00549,0,0,0,0.01358,0,0.00829,0,0,0.02007,0.00963,0.00132,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae|t__SGB4757",0,0,0,0,0,0,0,0,0,0.03364,0,0,0,0.00146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae|t__SGB4758",0,0,0,0,0,0,0.0057,0.00807,0,0.03724,0,0,0.01196,0.02613,0.0049,0.0083,0.05713,0.01111,0.00539,0.01945,0.11931,0,0.00295,0.04086,0.00752,0,0.00222,0,0.00586,0.00024,0.00992,0.00676,0,0.07935,0.04415,0.00015,0,0.04852,0.03101,0,0,0.00032
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_citroniae|t__SGB4761",0.00062,0,0,0,0,0,0.00645,0,0,0.01579,0,0,0.00068,0.02045,0.00445,0,0.01273,6e-04,0.00073,0.00235,0.01351,0,0,0,0,0,0,0.00046,0.00018,0,0.0024,0,0,0.0186,0.00863,0.01159,0,0.00546,0.00244,0,0,0
